"record_id" "month" "day" "year" "plot_id" "species_id" "sex" "hindfoot_length" "weight" "genus" "species" "taxa" "plot_type" "date"
"752" 32386 8 25 2001 2 "DM" "M" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 2001-08-25
"753" 32601 9 22 2001 2 "DM" "M" 34 24 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-22
"754" 32604 9 22 2001 2 "DM" "M" 36 47 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-22
"755" 32605 9 22 2001 2 "DM" "F" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-22
"756" 32607 9 22 2001 2 "DM" "M" 37 50 "Dipodomys" "merriami" "Rodent" "Control" 2001-09-22
"757" 32822 10 13 2001 2 "DM" "F" 36 NA "Dipodomys" "merriami" "Rodent" "Control" 2001-10-13
"758" 32827 10 13 2001 2 "DM" "F" 36 47 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-13
"759" 32828 10 13 2001 2 "DM" "M" 36 46 "Dipodomys" "merriami" "Rodent" "Control" 2001-10-13
"760" 33027 11 17 2001 2 "DM" "M" 36 48 "Dipodomys" "merriami" "Rodent" "Control" 2001-11-17
"761" 33035 11 17 2001 2 "DM" "F" 35 47 "Dipodomys" "merriami" "Rodent" "Control" 2001-11-17
"762" 33232 12 15 2001 2 "DM" "F" 36 45 "Dipodomys" "merriami" "Rodent" "Control" 2001-12-15
"763" 33234 12 15 2001 2 "DM" "M" 37 48 "Dipodomys" "merriami" "Rodent" "Control" 2001-12-15
"764" 33329 1 12 2002 2 "DM" "M" 37 47 "Dipodomys" "merriami" "Rodent" "Control" 2002-01-12
"765" 33336 1 12 2002 2 "DM" "F" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 2002-01-12
"766" 33410 2 9 2002 2 "DM" "F" 35 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-02-09
"767" 33579 3 13 2002 2 "DM" "F" 36 43 "Dipodomys" "merriami" "Rodent" "Control" 2002-03-13
"768" 33580 3 13 2002 2 "DM" "M" 36 55 "Dipodomys" "merriami" "Rodent" "Control" 2002-03-13
"769" 33581 3 13 2002 2 "DM" "M" 36 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-03-13
"770" 33842 4 17 2002 2 "DM" "F" 35 51 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"771" 33844 4 17 2002 2 "DM" "F" 34 30 "Dipodomys" "merriami" "Rodent" "Control" 2002-04-17
"772" 33958 5 15 2002 2 "DM" "F" 36 41 "Dipodomys" "merriami" "Rodent" "Control" 2002-05-15
"773" 34192 6 15 2002 2 "DM" "F" 35 50 "Dipodomys" "merriami" "Rodent" "Control" 2002-06-15
"774" 34428 7 13 2002 2 "DM" "F" 34 46 "Dipodomys" "merriami" "Rodent" "Control" 2002-07-13
"775" 34672 9 8 2002 2 "DM" "F" 37 45 "Dipodomys" "merriami" "Rodent" "Control" 2002-09-08
"776" 34985 11 9 2002 2 "DM" "M" 35 55 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-09
"777" 34987 11 9 2002 2 "DM" "M" 35 45 "Dipodomys" "merriami" "Rodent" "Control" 2002-11-09
"778" 35210 12 7 2002 2 "DM" "M" 35 48 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-07
"779" 35397 12 29 2002 2 "DM" "F" 34 34 "Dipodomys" "merriami" "Rodent" "Control" 2002-12-29
"780" 69 8 19 1977 2 "PF" "M" 15 8 "Perognathus" "flavus" "Rodent" "Control" 1977-08-19
"781" 432 12 10 1977 2 "PF" "" NA NA "Perognathus" "flavus" "Rodent" "Control" 1977-12-10
"782" 532 1 8 1978 2 "PF" "F" NA 7 "Perognathus" "flavus" "Rodent" "Control" 1978-01-08
"783" 590 2 18 1978 2 "PF" "F" 16 7 "Perognathus" "flavus" "Rodent" "Control" 1978-02-18
"784" 650 3 11 1978 2 "PF" "F" 15 7 "Perognathus" "flavus" "Rodent" "Control" 1978-03-11
"785" 652 3 11 1978 2 "PF" "M" 14 8 "Perognathus" "flavus" "Rodent" "Control" 1978-03-11
"786" 833 5 6 1978 2 "PF" "M" 14 8 "Perognathus" "flavus" "Rodent" "Control" 1978-05-06
"787" 995 6 9 1978 2 "PF" "M" 16 8 "Perognathus" "flavus" "Rodent" "Control" 1978-06-09
"788" 1351 10 8 1978 2 "PF" "M" 15 6 "Perognathus" "flavus" "Rodent" "Control" 1978-10-08
"789" 2051 9 23 1979 2 "PF" "F" 16 7 "Perognathus" "flavus" "Rodent" "Control" 1979-09-23
"790" 2167 11 17 1979 2 "PF" "F" 14 7 "Perognathus" "flavus" "Rodent" "Control" 1979-11-17
"791" 2536 3 9 1980 2 "PF" "F" NA 7 "Perognathus" "flavus" "Rodent" "Control" 1980-03-09
"792" 2883 4 18 1980 2 "PF" "M" NA 8 "Perognathus" "flavus" "Rodent" "Control" 1980-04-18
"793" 2900 4 18 1980 2 "PF" "M" NA 6 "Perognathus" "flavus" "Rodent" "Control" 1980-04-18
"794" 4283 4 6 1981 2 "PF" "M" NA 5 "Perognathus" "flavus" "Rodent" "Control" 1981-04-06
"795" 6457 8 16 1982 2 "PF" "F" 15 5 "Perognathus" "flavus" "Rodent" "Control" 1982-08-16
"796" 6518 9 18 1982 2 "PF" "F" 17 6 "Perognathus" "flavus" "Rodent" "Control" 1982-09-18
"797" 7040 11 22 1982 2 "PF" "M" 15 7 "Perognathus" "flavus" "Rodent" "Control" 1982-11-22
"798" 7784 4 17 1983 2 "PF" "M" 16 7 "Perognathus" "flavus" "Rodent" "Control" 1983-04-17
"799" 21031 8 19 1993 2 "PF" "" NA NA "Perognathus" "flavus" "Rodent" "Control" 1993-08-19
"800" 23912 5 23 1996 2 "PF" "M" 17 8 "Perognathus" "flavus" "Rodent" "Control" 1996-05-23
"801" 7 7 16 1977 2 "PE" "F" NA NA "Peromyscus" "eremicus" "Rodent" "Control" 1977-07-16
"802" 238 9 13 1977 2 "PE" "M" 20 19 "Peromyscus" "eremicus" "Rodent" "Control" 1977-09-13
"803" 279 10 16 1977 2 "PE" "F" 19 NA "Peromyscus" "eremicus" "Rodent" "Control" 1977-10-16
"804" 517 1 8 1978 2 "PE" "M" 26 22 "Peromyscus" "eremicus" "Rodent" "Control" 1978-01-08
"805" 604 2 18 1978 2 "PE" "M" 22 25 "Peromyscus" "eremicus" "Rodent" "Control" 1978-02-18
"806" 671 3 11 1978 2 "PE" "M" 20 28 "Peromyscus" "eremicus" "Rodent" "Control" 1978-03-11
"807" 673 3 11 1978 2 "PE" "F" NA 29 "Peromyscus" "eremicus" "Rodent" "Control" 1978-03-11
"808" 1283 9 4 1978 2 "PE" "F" 20 20 "Peromyscus" "eremicus" "Rodent" "Control" 1978-09-04
"809" 1301 9 4 1978 2 "PE" "M" 20 17 "Peromyscus" "eremicus" "Rodent" "Control" 1978-09-04
"810" 1467 11 5 1978 2 "PE" "M" 20 22 "Peromyscus" "eremicus" "Rodent" "Control" 1978-11-05
"811" 1603 1 29 1979 2 "PE" "M" NA 26 "Peromyscus" "eremicus" "Rodent" "Control" 1979-01-29
"812" 2457 2 25 1980 2 "PE" "M" 21 23 "Peromyscus" "eremicus" "Rodent" "Control" 1980-02-25
"813" 2530 2 25 1980 2 "PE" "F" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1980-02-25
"814" 5071 11 23 1981 2 "PE" "M" 19 19 "Peromyscus" "eremicus" "Rodent" "Control" 1981-11-23
"815" 5074 11 23 1981 2 "PE" "M" 21 19 "Peromyscus" "eremicus" "Rodent" "Control" 1981-11-23
"816" 5076 11 23 1981 2 "PE" "F" 21 19 "Peromyscus" "eremicus" "Rodent" "Control" 1981-11-23
"817" 5178 1 1 1982 2 "PE" "F" 20 25 "Peromyscus" "eremicus" "Rodent" "Control" 1982-01-01
"818" 5184 1 1 1982 2 "PE" "F" 19 21 "Peromyscus" "eremicus" "Rodent" "Control" 1982-01-01
"819" 5192 1 1 1982 2 "PE" "M" 18 24 "Peromyscus" "eremicus" "Rodent" "Control" 1982-01-01
"820" 5196 1 1 1982 2 "PE" "M" 19 25 "Peromyscus" "eremicus" "Rodent" "Control" 1982-01-01
"821" 5301 1 25 1982 2 "PE" "M" 20 23 "Peromyscus" "eremicus" "Rodent" "Control" 1982-01-25
"822" 5321 1 25 1982 2 "PE" "" NA NA "Peromyscus" "eremicus" "Rodent" "Control" 1982-01-25
"823" 5322 1 25 1982 2 "PE" "M" 20 22 "Peromyscus" "eremicus" "Rodent" "Control" 1982-01-25
"824" 5484 2 24 1982 2 "PE" "F" 21 17 "Peromyscus" "eremicus" "Rodent" "Control" 1982-02-24
"825" 5487 2 24 1982 2 "PE" "M" 19 23 "Peromyscus" "eremicus" "Rodent" "Control" 1982-02-24
"826" 5490 2 24 1982 2 "PE" "F" 19 20 "Peromyscus" "eremicus" "Rodent" "Control" 1982-02-24
"827" 5493 2 24 1982 2 "PE" "M" 20 23 "Peromyscus" "eremicus" "Rodent" "Control" 1982-02-24
"828" 5544 3 29 1982 2 "PE" "F" 19 23 "Peromyscus" "eremicus" "Rodent" "Control" 1982-03-29
"829" 5562 3 29 1982 2 "PE" "M" 20 23 "Peromyscus" "eremicus" "Rodent" "Control" 1982-03-29
"830" 6215 7 25 1982 2 "PE" "M" NA 24 "Peromyscus" "eremicus" "Rodent" "Control" 1982-07-25
"831" 6496 8 16 1982 2 "PE" "M" 20 20 "Peromyscus" "eremicus" "Rodent" "Control" 1982-08-16
"832" 7087 11 22 1982 2 "PE" "M" 20 23 "Peromyscus" "eremicus" "Rodent" "Control" 1982-11-22
"833" 7311 1 13 1983 2 "PE" "M" 20 21 "Peromyscus" "eremicus" "Rodent" "Control" 1983-01-13
"834" 7417 2 27 1983 2 "PE" "M" 19 22 "Peromyscus" "eremicus" "Rodent" "Control" 1983-02-27
"835" 7440 2 27 1983 2 "PE" "F" 19 23 "Peromyscus" "eremicus" "Rodent" "Control" 1983-02-27
"836" 7578 3 15 1983 2 "PE" "M" 21 26 "Peromyscus" "eremicus" "Rodent" "Control" 1983-03-15
"837" 7742 4 17 1983 2 "PE" "F" 21 19 "Peromyscus" "eremicus" "Rodent" "Control" 1983-04-17
"838" 9561 9 29 1984 2 "PE" "M" NA NA "Peromyscus" "eremicus" "Rodent" "Control" 1984-09-29
"839" 9777 12 31 1984 2 "PE" "M" 19 20 "Peromyscus" "eremicus" "Rodent" "Control" 1984-12-31
"840" 9780 12 31 1984 2 "PE" "F" 20 20 "Peromyscus" "eremicus" "Rodent" "Control" 1984-12-31
"841" 9999 2 17 1985 2 "PE" "M" 18 16 "Peromyscus" "eremicus" "Rodent" "Control" 1985-02-17
"842" 10018 2 17 1985 2 "PE" "F" 20 18 "Peromyscus" "eremicus" "Rodent" "Control" 1985-02-17
"843" 11083 11 17 1985 2 "PE" "M" 21 20 "Peromyscus" "eremicus" "Rodent" "Control" 1985-11-17
"844" 11084 11 17 1985 2 "PE" "F" 19 22 "Peromyscus" "eremicus" "Rodent" "Control" 1985-11-17
"845" 11207 12 8 1985 2 "PE" "M" 18 19 "Peromyscus" "eremicus" "Rodent" "Control" 1985-12-08
"846" 11315 3 9 1986 2 "PE" "M" 19 19 "Peromyscus" "eremicus" "Rodent" "Control" 1986-03-09
"847" 11948 10 5 1986 2 "PE" "F" 21 22 "Peromyscus" "eremicus" "Rodent" "Control" 1986-10-05
"848" 12280 2 1 1987 2 "PE" "M" 20 23 "Peromyscus" "eremicus" "Rodent" "Control" 1987-02-01
"849" 12288 2 1 1987 2 "PE" "F" 21 22 "Peromyscus" "eremicus" "Rodent" "Control" 1987-02-01
"850" 12459 3 2 1987 2 "PE" "F" 22 27 "Peromyscus" "eremicus" "Rodent" "Control" 1987-03-02
"851" 12589 4 6 1987 2 "PE" "M" 19 22 "Peromyscus" "eremicus" "Rodent" "Control" 1987-04-06
"852" 12731 4 26 1987 2 "PE" "M" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1987-04-26
"853" 13010 7 1 1987 2 "PE" "F" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1987-07-01
"854" 13103 7 26 1987 2 "PE" "F" NA 24 "Peromyscus" "eremicus" "Rodent" "Control" 1987-07-26
"855" 13148 7 26 1987 2 "PE" "M" NA 17 "Peromyscus" "eremicus" "Rodent" "Control" 1987-07-26
"856" 13309 8 26 1987 2 "PE" "M" 14 19 "Peromyscus" "eremicus" "Rodent" "Control" 1987-08-26
"857" 13332 8 26 1987 2 "PE" "F" 20 27 "Peromyscus" "eremicus" "Rodent" "Control" 1987-08-26
"858" 13463 9 27 1987 2 "PE" "M" 20 20 "Peromyscus" "eremicus" "Rodent" "Control" 1987-09-27
"859" 13611 10 25 1987 2 "PE" "M" 20 20 "Peromyscus" "eremicus" "Rodent" "Control" 1987-10-25
"860" 13780 11 22 1987 2 "PE" "M" 21 22 "Peromyscus" "eremicus" "Rodent" "Control" 1987-11-22
"861" 13787 11 22 1987 2 "PE" "M" 20 19 "Peromyscus" "eremicus" "Rodent" "Control" 1987-11-22
"862" 13791 11 22 1987 2 "PE" "M" 19 20 "Peromyscus" "eremicus" "Rodent" "Control" 1987-11-22
"863" 13831 11 22 1987 2 "PE" "F" 21 27 "Peromyscus" "eremicus" "Rodent" "Control" 1987-11-22
"864" 13960 1 24 1988 2 "PE" "M" 21 22 "Peromyscus" "eremicus" "Rodent" "Control" 1988-01-24
"865" 13963 1 24 1988 2 "PE" "M" 19 22 "Peromyscus" "eremicus" "Rodent" "Control" 1988-01-24
"866" 13986 1 24 1988 2 "PE" "F" 21 25 "Peromyscus" "eremicus" "Rodent" "Control" 1988-01-24
"867" 13992 1 24 1988 2 "PE" "M" 22 24 "Peromyscus" "eremicus" "Rodent" "Control" 1988-01-24
"868" 14183 2 22 1988 2 "PE" "F" 21 22 "Peromyscus" "eremicus" "Rodent" "Control" 1988-02-22
"869" 14301 3 21 1988 2 "PE" "F" 20 29 "Peromyscus" "eremicus" "Rodent" "Control" 1988-03-21
"870" 14428 4 19 1988 2 "PE" "M" 20 26 "Peromyscus" "eremicus" "Rodent" "Control" 1988-04-19
"871" 14430 4 19 1988 2 "PE" "F" 21 29 "Peromyscus" "eremicus" "Rodent" "Control" 1988-04-19
"872" 14516 5 15 1988 2 "PE" "F" 22 25 "Peromyscus" "eremicus" "Rodent" "Control" 1988-05-15
"873" 14624 6 12 1988 2 "PE" "M" 20 14 "Peromyscus" "eremicus" "Rodent" "Control" 1988-06-12
"874" 14630 6 12 1988 2 "PE" "M" 20 18 "Peromyscus" "eremicus" "Rodent" "Control" 1988-06-12
"875" 14820 8 10 1988 2 "PE" "M" 21 20 "Peromyscus" "eremicus" "Rodent" "Control" 1988-08-10
"876" 14822 8 10 1988 2 "PE" "F" 21 29 "Peromyscus" "eremicus" "Rodent" "Control" 1988-08-10
"877" 14841 8 10 1988 2 "PE" "M" 21 17 "Peromyscus" "eremicus" "Rodent" "Control" 1988-08-10
"878" 15106 11 6 1988 2 "PE" "M" 20 21 "Peromyscus" "eremicus" "Rodent" "Control" 1988-11-06
"879" 15130 11 6 1988 2 "PE" "F" 21 19 "Peromyscus" "eremicus" "Rodent" "Control" 1988-11-06
"880" 15132 11 6 1988 2 "PE" "M" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1988-11-06
"881" 15136 11 6 1988 2 "PE" "F" 21 24 "Peromyscus" "eremicus" "Rodent" "Control" 1988-11-06
"882" 15267 12 14 1988 2 "PE" "M" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1988-12-14
"883" 15431 1 11 1989 2 "PE" "M" 21 22 "Peromyscus" "eremicus" "Rodent" "Control" 1989-01-11
"884" 15750 3 13 1989 2 "PE" "M" 21 25 "Peromyscus" "eremicus" "Rodent" "Control" 1989-03-13
"885" 15772 3 13 1989 2 "PE" "F" 21 25 "Peromyscus" "eremicus" "Rodent" "Control" 1989-03-13
"886" 15853 4 1 1989 2 "PE" "M" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1989-04-01
"887" 16498 10 7 1989 2 "PE" "M" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1989-10-07
"888" 16693 11 5 1989 2 "PE" "M" 22 23 "Peromyscus" "eremicus" "Rodent" "Control" 1989-11-05
"889" 16709 11 5 1989 2 "PE" "F" 21 25 "Peromyscus" "eremicus" "Rodent" "Control" 1989-11-05
"890" 16816 12 5 1989 2 "PE" "F" 21 20 "Peromyscus" "eremicus" "Rodent" "Control" 1989-12-05
"891" 16847 12 5 1989 2 "PE" "F" 22 25 "Peromyscus" "eremicus" "Rodent" "Control" 1989-12-05
"892" 16955 1 7 1990 2 "PE" "F" 21 22 "Peromyscus" "eremicus" "Rodent" "Control" 1990-01-07
"893" 17085 1 30 1990 2 "PE" "F" 22 20 "Peromyscus" "eremicus" "Rodent" "Control" 1990-01-30
"894" 19041 9 9 1991 2 "PE" "M" 22 16 "Peromyscus" "eremicus" "Rodent" "Control" 1991-09-09
"895" 19394 12 7 1991 2 "PE" "F" 20 20 "Peromyscus" "eremicus" "Rodent" "Control" 1991-12-07
"896" 19426 12 7 1991 2 "PE" "M" 21 23 "Peromyscus" "eremicus" "Rodent" "Control" 1991-12-07
"897" 19429 12 7 1991 2 "PE" "F" 19 20 "Peromyscus" "eremicus" "Rodent" "Control" 1991-12-07
"898" 19562 1 8 1992 2 "PE" "M" 19 22 "Peromyscus" "eremicus" "Rodent" "Control" 1992-01-08
"899" 19580 1 8 1992 2 "PE" "F" 20 19 "Peromyscus" "eremicus" "Rodent" "Control" 1992-01-08
"900" 19657 2 6 1992 2 "PE" "M" 20 22 "Peromyscus" "eremicus" "Rodent" "Control" 1992-02-06
"901" 19661 2 6 1992 2 "PE" "F" 20 19 "Peromyscus" "eremicus" "Rodent" "Control" 1992-02-06
"902" 19671 2 6 1992 2 "PE" "M" 20 21 "Peromyscus" "eremicus" "Rodent" "Control" 1992-02-06
"903" 19673 2 6 1992 2 "PE" "F" 20 18 "Peromyscus" "eremicus" "Rodent" "Control" 1992-02-06
"904" 19800 3 7 1992 2 "PE" "M" 19 23 "Peromyscus" "eremicus" "Rodent" "Control" 1992-03-07
"905" 19818 3 7 1992 2 "PE" "F" 19 19 "Peromyscus" "eremicus" "Rodent" "Control" 1992-03-07
"906" 19895 4 4 1992 2 "PE" "F" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1992-04-04
"907" 20354 9 26 1992 2 "PE" "M" 20 26 "Peromyscus" "eremicus" "Rodent" "Control" 1992-09-26
"908" 20607 1 24 1993 2 "PE" "M" 20 23 "Peromyscus" "eremicus" "Rodent" "Control" 1993-01-24
"909" 23258 1 27 1996 2 "PE" "M" 20 25 "Peromyscus" "eremicus" "Rodent" "Control" 1996-01-27
"910" 23260 1 27 1996 2 "PE" "F" 20 25 "Peromyscus" "eremicus" "Rodent" "Control" 1996-01-27
"911" 23379 2 24 1996 2 "PE" "F" 20 17 "Peromyscus" "eremicus" "Rodent" "Control" 1996-02-24
"912" 23393 2 24 1996 2 "PE" "M" 22 24 "Peromyscus" "eremicus" "Rodent" "Control" 1996-02-24
"913" 23396 2 24 1996 2 "PE" "F" 20 24 "Peromyscus" "eremicus" "Rodent" "Control" 1996-02-24
"914" 23399 2 24 1996 2 "PE" "F" 20 19 "Peromyscus" "eremicus" "Rodent" "Control" 1996-02-24
"915" 23504 3 23 1996 2 "PE" "M" 20 21 "Peromyscus" "eremicus" "Rodent" "Control" 1996-03-23
"916" 23547 3 23 1996 2 "PE" "F" 20 18 "Peromyscus" "eremicus" "Rodent" "Control" 1996-03-23
"917" 23583 3 23 1996 2 "PE" "F" 19 25 "Peromyscus" "eremicus" "Rodent" "Control" 1996-03-23
"918" 23598 3 23 1996 2 "PE" "M" 20 25 "Peromyscus" "eremicus" "Rodent" "Control" 1996-03-23
"919" 23658 4 14 1996 2 "PE" "M" 21 20 "Peromyscus" "eremicus" "Rodent" "Control" 1996-04-14
"920" 23716 4 14 1996 2 "PE" "F" 19 25 "Peromyscus" "eremicus" "Rodent" "Control" 1996-04-14
"921" 23729 4 14 1996 2 "PE" "F" 20 22 "Peromyscus" "eremicus" "Rodent" "Control" 1996-04-14
"922" 23944 5 23 1996 2 "PE" "F" 20 24 "Peromyscus" "eremicus" "Rodent" "Control" 1996-05-23
"923" 23945 5 23 1996 2 "PE" "M" 21 21 "Peromyscus" "eremicus" "Rodent" "Control" 1996-05-23
"924" 24711 11 16 1996 2 "PE" "M" 22 24 "Peromyscus" "eremicus" "Rodent" "Control" 1996-11-16
"925" 24714 11 16 1996 2 "PE" "F" 20 25 "Peromyscus" "eremicus" "Rodent" "Control" 1996-11-16
"926" 24992 2 8 1997 2 "PE" "M" 20 22 "Peromyscus" "eremicus" "Rodent" "Control" 1997-02-08
"927" 25277 3 15 1997 2 "PE" "M" 21 24 "Peromyscus" "eremicus" "Rodent" "Control" 1997-03-15
"928" 25280 3 15 1997 2 "PE" "M" 20 24 "Peromyscus" "eremicus" "Rodent" "Control" 1997-03-15
"929" 25494 4 12 1997 2 "PE" "F" 20 23 "Peromyscus" "eremicus" "Rodent" "Control" 1997-04-12
"930" 26022 6 9 1997 2 "PE" "M" 21 24 "Peromyscus" "eremicus" "Rodent" "Control" 1997-06-09
"931" 27214 11 22 1997 2 "PE" "M" 20 21 "Peromyscus" "eremicus" "Rodent" "Control" 1997-11-22
"932" 29035 1 16 1999 2 "PE" "M" 20 18 "Peromyscus" "eremicus" "Rodent" "Control" 1999-01-16
"933" 31520 11 25 2000 2 "PE" "M" 20 23 "Peromyscus" "eremicus" "Rodent" "Control" 2000-11-25
"934" 32815 10 13 2001 2 "PE" "M" 20 31 "Peromyscus" "eremicus" "Rodent" "Control" 2001-10-13
"935" 33032 11 17 2001 2 "PE" "F" 20 21 "Peromyscus" "eremicus" "Rodent" "Control" 2001-11-17
"936" 33036 11 17 2001 2 "PE" "M" 19 22 "Peromyscus" "eremicus" "Rodent" "Control" 2001-11-17
"937" 33228 12 15 2001 2 "PE" "F" 20 20 "Peromyscus" "eremicus" "Rodent" "Control" 2001-12-15
"938" 33231 12 15 2001 2 "PE" "M" 20 22 "Peromyscus" "eremicus" "Rodent" "Control" 2001-12-15
"939" 33331 1 12 2002 2 "PE" "F" 21 23 "Peromyscus" "eremicus" "Rodent" "Control" 2002-01-12
"940" 33411 2 9 2002 2 "PE" "M" 19 25 "Peromyscus" "eremicus" "Rodent" "Control" 2002-02-09
"941" 33953 5 15 2002 2 "PE" "F" 20 16 "Peromyscus" "eremicus" "Rodent" "Control" 2002-05-15
"942" 33963 5 15 2002 2 "PE" "M" 20 21 "Peromyscus" "eremicus" "Rodent" "Control" 2002-05-15
"943" 34194 6 15 2002 2 "PE" "F" 21 25 "Peromyscus" "eremicus" "Rodent" "Control" 2002-06-15
"944" 34426 7 13 2002 2 "PE" "F" 21 22 "Peromyscus" "eremicus" "Rodent" "Control" 2002-07-13
"945" 35201 12 7 2002 2 "PE" "F" 21 28 "Peromyscus" "eremicus" "Rodent" "Control" 2002-12-07
"946" 35209 12 7 2002 2 "PE" "M" 20 21 "Peromyscus" "eremicus" "Rodent" "Control" 2002-12-07
"947" 220 9 13 1977 2 "DS" "M" 52 NA "Dipodomys" "spectabilis" "Rodent" "Control" 1977-09-13
"948" 247 10 16 1977 2 "DS" "M" 54 NA "Dipodomys" "spectabilis" "Rodent" "Control" 1977-10-16
"949" 585 2 18 1978 2 "DS" "M" 53 157 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-02-18
"950" 657 3 11 1978 2 "DS" "M" 54 153 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-03-11
"951" 731 4 8 1978 2 "DS" "F" 47 110 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-04-08
"952" 749 4 8 1978 2 "DS" "M" NA NA "Dipodomys" "spectabilis" "Rodent" "Control" 1978-04-08
"953" 835 5 6 1978 2 "DS" "M" 53 149 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-05-06
"954" 912 5 19 1978 2 "DS" "M" NA 148 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-05-19
"955" 934 5 19 1978 2 "DS" "F" 47 114 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-05-19
"956" 993 6 9 1978 2 "DS" "M" 54 149 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-06-09
"957" 1151 8 5 1978 2 "DS" "M" 52 165 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-08-05
"958" 1266 9 4 1978 2 "DS" "M" 53 158 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-09-04
"959" 1365 10 8 1978 2 "DS" "M" 53 149 "Dipodomys" "spectabilis" "Rodent" "Control" 1978-10-08
"960" 1673 3 31 1979 2 "DS" "F" 48 82 "Dipodomys" "spectabilis" "Rodent" "Control" 1979-03-31
"961" 1922 7 25 1979 2 "DS" "F" 50 80 "Dipodomys" "spectabilis" "Rodent" "Control" 1979-07-25
"962" 3008 5 24 1980 2 "DS" "F" 50 153 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-05-24
"963" 3009 5 24 1980 2 "DS" "F" 52 105 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-05-24
"964" 3010 5 24 1980 2 "DS" "M" 52 149 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-05-24
"965" 3034 6 2 1980 2 "DS" "M" 50 102 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-06-02
"966" 3083 6 23 1980 2 "DS" "F" 51 90 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-06-23
"967" 3380 10 12 1980 2 "DS" "F" 53 137 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-10-12
"968" 3457 11 9 1980 2 "DS" "M" 51 146 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-11-09
"969" 3505 11 9 1980 2 "DS" "F" 50 131 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-11-09
"970" 3546 12 15 1980 2 "DS" "F" 51 147 "Dipodomys" "spectabilis" "Rodent" "Control" 1980-12-15
"971" 3778 1 12 1981 2 "DS" "F" 51 150 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-01-12
"972" 3869 2 1 1981 2 "DS" "F" 51 136 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-02-01
"973" 3875 2 1 1981 2 "DS" "M" 48 130 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-02-01
"974" 3958 3 9 1981 2 "DS" "M" 55 148 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-03-09
"975" 3973 3 9 1981 2 "DS" "F" 53 159 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-03-09
"976" 3976 3 9 1981 2 "DS" "M" 51 89 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-03-09
"977" 3977 3 9 1981 2 "DS" "M" 48 75 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-03-09
"978" 3980 3 9 1981 2 "DS" "M" 48 77 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-03-09
"979" 4190 4 6 1981 2 "DS" "F" NA 131 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-04-06
"980" 4203 4 6 1981 2 "DS" "M" NA 147 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-04-06
"981" 4216 4 6 1981 2 "DS" "M" NA 86 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-04-06
"982" 4221 4 6 1981 2 "DS" "M" NA 95 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-04-06
"983" 4225 4 6 1981 2 "DS" "M" NA 145 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-04-06
"984" 4230 4 6 1981 2 "DS" "F" NA 130 "Dipodomys" "spectabilis" "Rodent" "Control" 1981-04-06
